name,nationalDexNum,types,stats
Maschiff,942,['Dark'],"{'HP': '60', 'Attack': '78', 'Defense': '60', 'Sp. Atk': '40', 'Sp. Def': '51', 'Speed': '51', 'Total': '340'}"
Mabosstiff,943,['Dark'],"{'HP': '80', 'Attack': '120', 'Defense': '90', 'Sp. Atk': '60', 'Sp. Def': '70', 'Speed': '85', 'Total': '505'}"
Shroodle,944,"['Poison', 'Normal']","{'HP': '40', 'Attack': '65', 'Defense': '35', 'Sp. Atk': '40', 'Sp. Def': '35', 'Speed': '75', 'Total': '290'}"
Grafaiai,945,"['Poison', 'Normal']","{'HP': '63', 'Attack': '95', 'Defense': '65', 'Sp. Atk': '80', 'Sp. Def': '72', 'Speed': '110', 'Total': '485'}"
Bramblin,946,"['Grass', 'Ghost']","{'HP': '40', 'Attack': '65', 'Defense': '30', 'Sp. Atk': '45', 'Sp. Def': '35', 'Speed': '60', 'Total': '275'}"
Brambleghast,947,"['Grass', 'Ghost']","{'HP': '55', 'Attack': '115', 'Defense': '70', 'Sp. Atk': '80', 'Sp. Def': '70', 'Speed': '90', 'Total': '480'}"
Toedscool,948,"['Ground', 'Grass']","{'HP': '40', 'Attack': '40', 'Defense': '35', 'Sp. Atk': '50', 'Sp. Def': '100', 'Speed': '70', 'Total': '335'}"
Toedscruel,949,"['Ground', 'Grass']","{'HP': '80', 'Attack': '70', 'Defense': '65', 'Sp. Atk': '80', 'Sp. Def': '120', 'Speed': '100', 'Total': '515'}"
Klawf,950,['Rock'],"{'HP': '70', 'Attack': '100', 'Defense': '115', 'Sp. Atk': '35', 'Sp. Def': '55', 'Speed': '75', 'Total': '450'}"
Capsakid,951,['Grass'],"{'HP': '50', 'Attack': '62', 'Defense': '40', 'Sp. Atk': '62', 'Sp. Def': '40', 'Speed': '50', 'Total': '304'}"
Scovillain,952,"['Grass', 'Fire']","{'HP': '65', 'Attack': '108', 'Defense': '65', 'Sp. Atk': '108', 'Sp. Def': '65', 'Speed': '75', 'Total': '486'}"
Rellor,953,['Bug'],"{'HP': '41', 'Attack': '50', 'Defense': '60', 'Sp. Atk': '31', 'Sp. Def': '58', 'Speed': '30', 'Total': '270'}"
Rabsca,954,"['Bug', 'Psychic']","{'HP': '75', 'Attack': '50', 'Defense': '85', 'Sp. Atk': '115', 'Sp. Def': '100', 'Speed': '45', 'Total': '470'}"
Flittle,955,['Psychic'],"{'HP': '30', 'Attack': '35', 'Defense': '30', 'Sp. Atk': '55', 'Sp. Def': '30', 'Speed': '75', 'Total': '255'}"
Espathra,956,['Psychic'],"{'HP': '95', 'Attack': '60', 'Defense': '60', 'Sp. Atk': '101', 'Sp. Def': '60', 'Speed': '105', 'Total': '481'}"
Tinkatink,957,"['Fairy', 'Steel']","{'HP': '50', 'Attack': '45', 'Defense': '45', 'Sp. Atk': '35', 'Sp. Def': '64', 'Speed': '58', 'Total': '297'}"
Tinkatuff,958,"['Fairy', 'Steel']","{'HP': '65', 'Attack': '55', 'Defense': '55', 'Sp. Atk': '45', 'Sp. Def': '82', 'Speed': '78', 'Total': '380'}"
Tinkaton,959,"['Fairy', 'Steel']","{'HP': '85', 'Attack': '75', 'Defense': '77', 'Sp. Atk': '70', 'Sp. Def': '105', 'Speed': '94', 'Total': '506'}"
Wiglett,960,['Water'],"{'HP': '10', 'Attack': '55', 'Defense': '25', 'Sp. Atk': '35', 'Sp. Def': '25', 'Speed': '95', 'Total': '245'}"
Wugtrio,961,['Water'],"{'HP': '35', 'Attack': '100', 'Defense': '50', 'Sp. Atk': '50', 'Sp. Def': '70', 'Speed': '120', 'Total': '425'}"
Bombirdier,962,"['Flying', 'Dark']","{'HP': '70', 'Attack': '103', 'Defense': '85', 'Sp. Atk': '60', 'Sp. Def': '85', 'Speed': '82', 'Total': '485'}"
Finizen,963,['Water'],"{'HP': '70', 'Attack': '45', 'Defense': '40', 'Sp. Atk': '45', 'Sp. Def': '40', 'Speed': '75', 'Total': '315'}"
Palafin,964,['Water'],"{'HP': '100', 'Attack': '70', 'Defense': '72', 'Sp. Atk': '53', 'Sp. Def': '62', 'Speed': '100', 'Total': '457'}"
Varoom,965,"['Steel', 'Poison']","{'HP': '45', 'Attack': '70', 'Defense': '63', 'Sp. Atk': '30', 'Sp. Def': '45', 'Speed': '47', 'Total': '300'}"
Revavroom,966,"['Steel', 'Poison']","{'HP': '80', 'Attack': '119', 'Defense': '90', 'Sp. Atk': '54', 'Sp. Def': '67', 'Speed': '90', 'Total': '500'}"
Cyclizar,967,"['Dragon', 'Normal']","{'HP': '70', 'Attack': '95', 'Defense': '65', 'Sp. Atk': '85', 'Sp. Def': '65', 'Speed': '121', 'Total': '501'}"
Orthworm,968,['Steel'],"{'HP': '70', 'Attack': '85', 'Defense': '145', 'Sp. Atk': '60', 'Sp. Def': '55', 'Speed': '65', 'Total': '480'}"
Glimmet,969,"['Rock', 'Poison']","{'HP': '48', 'Attack': '35', 'Defense': '42', 'Sp. Atk': '105', 'Sp. Def': '60', 'Speed': '60', 'Total': '350'}"
Glimmora,970,"['Rock', 'Poison']","{'HP': '83', 'Attack': '55', 'Defense': '90', 'Sp. Atk': '130', 'Sp. Def': '81', 'Speed': '86', 'Total': '525'}"
Greavard,971,['Ghost'],"{'HP': '50', 'Attack': '61', 'Defense': '60', 'Sp. Atk': '30', 'Sp. Def': '55', 'Speed': '34', 'Total': '290'}"
Houndstone,972,['Ghost'],"{'HP': '72', 'Attack': '101', 'Defense': '100', 'Sp. Atk': '50', 'Sp. Def': '97', 'Speed': '68', 'Total': '488'}"
Flamigo,973,"['Flying', 'Fighting']","{'HP': '82', 'Attack': '115', 'Defense': '74', 'Sp. Atk': '75', 'Sp. Def': '64', 'Speed': '90', 'Total': '500'}"
Cetoddle,974,['Ice'],"{'HP': '108', 'Attack': '68', 'Defense': '45', 'Sp. Atk': '30', 'Sp. Def': '40', 'Speed': '43', 'Total': '334'}"
Cetitan,975,['Ice'],"{'HP': '170', 'Attack': '113', 'Defense': '65', 'Sp. Atk': '45', 'Sp. Def': '55', 'Speed': '73', 'Total': '521'}"
Veluza,976,"['Water', 'Psychic']","{'HP': '90', 'Attack': '102', 'Defense': '73', 'Sp. Atk': '78', 'Sp. Def': '65', 'Speed': '70', 'Total': '478'}"
Dondozo,977,['Water'],"{'HP': '150', 'Attack': '100', 'Defense': '115', 'Sp. Atk': '65', 'Sp. Def': '65', 'Speed': '35', 'Total': '530'}"
Tatsugiri,978,"['Dragon', 'Water']","{'HP': '68', 'Attack': '50', 'Defense': '60', 'Sp. Atk': '120', 'Sp. Def': '95', 'Speed': '82', 'Total': '475'}"
Annihilape,979,"['Fighting', 'Ghost']","{'HP': '110', 'Attack': '115', 'Defense': '80', 'Sp. Atk': '50', 'Sp. Def': '90', 'Speed': '90', 'Total': '535'}"
Clodsire,980,"['Poison', 'Ground']","{'HP': '130', 'Attack': '75', 'Defense': '60', 'Sp. Atk': '45', 'Sp. Def': '100', 'Speed': '20', 'Total': '430'}"
Farigiraf,981,"['Normal', 'Psychic']","{'HP': '120', 'Attack': '90', 'Defense': '70', 'Sp. Atk': '110', 'Sp. Def': '70', 'Speed': '60', 'Total': '520'}"
Dudunsparce,982,['Normal'],"{'HP': '125', 'Attack': '100', 'Defense': '80', 'Sp. Atk': '85', 'Sp. Def': '75', 'Speed': '55', 'Total': '520'}"
Kingambit,983,"['Dark', 'Steel']","{'HP': '100', 'Attack': '135', 'Defense': '120', 'Sp. Atk': '60', 'Sp. Def': '85', 'Speed': '50', 'Total': '550'}"
Great Tusk,984,"['Ground', 'Fighting']","{'HP': '115', 'Attack': '131', 'Defense': '131', 'Sp. Atk': '53', 'Sp. Def': '53', 'Speed': '87', 'Total': '570'}"
Scream Tail,985,"['Fairy', 'Psychic']","{'HP': '115', 'Attack': '65', 'Defense': '99', 'Sp. Atk': '65', 'Sp. Def': '115', 'Speed': '111', 'Total': '570'}"
Brute Bonnet,986,"['Grass', 'Dark']","{'HP': '111', 'Attack': '127', 'Defense': '99', 'Sp. Atk': '79', 'Sp. Def': '99', 'Speed': '55', 'Total': '570'}"
Flutter Mane,987,"['Ghost', 'Fairy']","{'HP': '55', 'Attack': '55', 'Defense': '55', 'Sp. Atk': '135', 'Sp. Def': '135', 'Speed': '135', 'Total': '570'}"
Slither Wing,988,"['Bug', 'Fighting']","{'HP': '85', 'Attack': '135', 'Defense': '79', 'Sp. Atk': '85', 'Sp. Def': '105', 'Speed': '81', 'Total': '570'}"
Sandy Shocks,989,"['Electric', 'Ground']","{'HP': '85', 'Attack': '81', 'Defense': '97', 'Sp. Atk': '121', 'Sp. Def': '85', 'Speed': '101', 'Total': '570'}"
Iron Treads,990,"['Ground', 'Steel']","{'HP': '90', 'Attack': '112', 'Defense': '120', 'Sp. Atk': '72', 'Sp. Def': '70', 'Speed': '106', 'Total': '570'}"
Iron Bundle,991,"['Ice', 'Water']","{'HP': '56', 'Attack': '80', 'Defense': '114', 'Sp. Atk': '124', 'Sp. Def': '60', 'Speed': '136', 'Total': '570'}"
Iron Hands,992,"['Fighting', 'Electric']","{'HP': '154', 'Attack': '140', 'Defense': '108', 'Sp. Atk': '50', 'Sp. Def': '68', 'Speed': '50', 'Total': '570'}"
Iron Jugulis,993,"['Dark', 'Flying']","{'HP': '94', 'Attack': '80', 'Defense': '86', 'Sp. Atk': '122', 'Sp. Def': '80', 'Speed': '108', 'Total': '570'}"
Iron Moth,994,"['Fire', 'Poison']","{'HP': '80', 'Attack': '70', 'Defense': '60', 'Sp. Atk': '140', 'Sp. Def': '110', 'Speed': '110', 'Total': '570'}"
Iron Thorns,995,"['Rock', 'Electric']","{'HP': '100', 'Attack': '134', 'Defense': '110', 'Sp. Atk': '70', 'Sp. Def': '84', 'Speed': '72', 'Total': '570'}"
Frigibax,996,"['Dragon', 'Ice']","{'HP': '65', 'Attack': '75', 'Defense': '45', 'Sp. Atk': '35', 'Sp. Def': '45', 'Speed': '55', 'Total': '320'}"
Arctibax,997,"['Dragon', 'Ice']","{'HP': '90', 'Attack': '95', 'Defense': '66', 'Sp. Atk': '45', 'Sp. Def': '65', 'Speed': '62', 'Total': '423'}"
Baxcalibur,998,"['Dragon', 'Ice']","{'HP': '115', 'Attack': '145', 'Defense': '92', 'Sp. Atk': '75', 'Sp. Def': '86', 'Speed': '87', 'Total': '600'}"
Gimmighoul,999,['Ghost'],"{'HP': '45', 'Attack': '30', 'Defense': '70', 'Sp. Atk': '75', 'Sp. Def': '70', 'Speed': '10', 'Total': '300'}"
Gholdengo,1000,"['Steel', 'Ghost']","{'HP': '87', 'Attack': '60', 'Defense': '95', 'Sp. Atk': '133', 'Sp. Def': '91', 'Speed': '84', 'Total': '550'}"
Wo-Chien,1001,"['Dark', 'Grass']","{'HP': '85', 'Attack': '85', 'Defense': '100', 'Sp. Atk': '95', 'Sp. Def': '135', 'Speed': '70', 'Total': '570'}"
Chien-Pao,1002,"['Dark', 'Ice']","{'HP': '80', 'Attack': '120', 'Defense': '80', 'Sp. Atk': '90', 'Sp. Def': '65', 'Speed': '135', 'Total': '570'}"
Ting-Lu,1003,"['Dark', 'Ground']","{'HP': '155', 'Attack': '110', 'Defense': '125', 'Sp. Atk': '55', 'Sp. Def': '80', 'Speed': '45', 'Total': '570'}"
Chi-Yu,1004,"['Dark', 'Fire']","{'HP': '55', 'Attack': '80', 'Defense': '80', 'Sp. Atk': '135', 'Sp. Def': '120', 'Speed': '100', 'Total': '570'}"
Roaring Moon,1005,"['Dragon', 'Dark']","{'HP': '105', 'Attack': '139', 'Defense': '71', 'Sp. Atk': '55', 'Sp. Def': '101', 'Speed': '119', 'Total': '590'}"
Iron Valiant,1006,"['Fairy', 'Fighting']","{'HP': '74', 'Attack': '130', 'Defense': '90', 'Sp. Atk': '120', 'Sp. Def': '60', 'Speed': '116', 'Total': '590'}"
Koraidon,1007,"['Fighting', 'Dragon']","{'HP': '100', 'Attack': '135', 'Defense': '115', 'Sp. Atk': '85', 'Sp. Def': '100', 'Speed': '135', 'Total': '670'}"
Miraidon,1008,"['Electric', 'Dragon']","{'HP': '100', 'Attack': '85', 'Defense': '100', 'Sp. Atk': '135', 'Sp. Def': '115', 'Speed': '135', 'Total': '670'}"
Walking Wake,1009,"['Water', 'Dragon']","{'HP': '99', 'Attack': '83', 'Defense': '91', 'Sp. Atk': '125', 'Sp. Def': '83', 'Speed': '109', 'Total': '590'}"
Iron Leaves,1010,"['Grass', 'Psychic']","{'HP': '90', 'Attack': '130', 'Defense': '88', 'Sp. Atk': '70', 'Sp. Def': '108', 'Speed': '104', 'Total': '590'}"
Dipplin,1011,"['Grass', 'Dragon']","{'HP': '80', 'Attack': '80', 'Defense': '110', 'Sp. Atk': '95', 'Sp. Def': '80', 'Speed': '40', 'Total': '485'}"
Poltchageist,1012,"['Grass', 'Ghost']","{'HP': '40', 'Attack': '45', 'Defense': '45', 'Sp. Atk': '74', 'Sp. Def': '54', 'Speed': '50', 'Total': '308'}"
Sinistcha,1013,"['Grass', 'Ghost']","{'HP': '71', 'Attack': '60', 'Defense': '106', 'Sp. Atk': '121', 'Sp. Def': '80', 'Speed': '70', 'Total': '508'}"
Okidogi,1014,"['Poison', 'Fighting']","{'HP': '88', 'Attack': '128', 'Defense': '115', 'Sp. Atk': '58', 'Sp. Def': '86', 'Speed': '80', 'Total': '555'}"
Munkidori,1015,"['Poison', 'Psychic']","{'HP': '88', 'Attack': '75', 'Defense': '66', 'Sp. Atk': '130', 'Sp. Def': '90', 'Speed': '106', 'Total': '555'}"
Fezandipiti,1016,"['Poison', 'Fairy']","{'HP': '88', 'Attack': '91', 'Defense': '82', 'Sp. Atk': '70', 'Sp. Def': '125', 'Speed': '99', 'Total': '555'}"
Ogerpon,1017,['Grass'],"{'HP': '80', 'Attack': '120', 'Defense': '84', 'Sp. Atk': '60', 'Sp. Def': '96', 'Speed': '110', 'Total': '550'}"
Archaludon,1018,"['Steel', 'Dragon']","{'HP': '90', 'Attack': '105', 'Defense': '130', 'Sp. Atk': '125', 'Sp. Def': '65', 'Speed': '85', 'Total': '600'}"
Hydrapple,1019,"['Grass', 'Dragon']","{'HP': '106', 'Attack': '80', 'Defense': '110', 'Sp. Atk': '120', 'Sp. Def': '80', 'Speed': '44', 'Total': '540'}"
Gouging Fire,1020,"['Fire', 'Dragon']","{'HP': '105', 'Attack': '115', 'Defense': '121', 'Sp. Atk': '65', 'Sp. Def': '93', 'Speed': '91', 'Total': '590'}"
Raging Bolt,1021,"['Electric', 'Dragon']","{'HP': '125', 'Attack': '73', 'Defense': '91', 'Sp. Atk': '137', 'Sp. Def': '89', 'Speed': '75', 'Total': '590'}"
Iron Boulder,1022,"['Rock', 'Psychic']","{'HP': '90', 'Attack': '120', 'Defense': '80', 'Sp. Atk': '68', 'Sp. Def': '108', 'Speed': '124', 'Total': '590'}"
Iron Crown,1023,"['Steel', 'Psychic']","{'HP': '90', 'Attack': '72', 'Defense': '100', 'Sp. Atk': '122', 'Sp. Def': '108', 'Speed': '98', 'Total': '590'}"
Terapagos,1024,['Normal'],"{'HP': '90', 'Attack': '65', 'Defense': '85', 'Sp. Atk': '65', 'Sp. Def': '85', 'Speed': '60', 'Total': '450'}"
Pecharunt,1025,"['Poison', 'Ghost']","{'HP': '88', 'Attack': '88', 'Defense': '160', 'Sp. Atk': '88', 'Sp. Def': '88', 'Speed': '88', 'Total': '600'}"
